id,name,category,price,stock
7472,clothing-7472,clothing,36.64,304
7473,books-7473,books,38.01,311
7474,home-7474,home,39.38,318
7475,toys-7475,toys,40.75,325
7476,food-7476,food,42.12,332
7477,electronics-7477,electronics,43.49,339
7478,clothing-7478,clothing,44.86,346
7479,books-7479,books,46.23,353
7480,home-7480,home,47.60,360
7481,toys-7481,toys,48.97,367
7482,food-7482,food,50.34,374
7483,electronics-7483,electronics,51.71,381
7484,clothing-7484,clothing,53.08,388
7485,books-7485,books,54.45,395
7486,home-7486,home,55.82,402
7487,toys-7487,toys,57.19,409
7488,food-7488,food,58.56,416
7489,electronics-7489,electronics,59.93,423
7490,clothing-7490,clothing,61.30,430
7491,books-7491,books,62.67,437
7492,home-7492,home,64.04,444
7493,toys-7493,toys,65.41,451
7494,food-7494,food,66.78,458
7495,electronics-7495,electronics,68.15,465
7496,clothing-7496,clothing,69.52,472
7497,books-7497,books,70.89,479
7498,home-7498,home,72.26,486
7499,toys-7499,toys,73.63,493
7500,food-7500,food,75.00,0
7501,electronics-7501,electronics,76.37,7
7502,clothing-7502,clothing,77.74,14
7503,books-7503,books,79.11,21
7504,home-7504,home,80.48,28
7505,toys-7505,toys,81.85,35
7506,food-7506,food,83.22,42
7507,electronics-7507,electronics,84.59,49
7508,clothing-7508,clothing,85.96,56
7509,books-7509,books,87.33,63
7510,home-7510,home,88.70,70
7511,toys-7511,toys,90.07,77
7512,food-7512,food,91.44,84
7513,electronics-7513,electronics,92.81,91
7514,clothing-7514,clothing,94.18,98
7515,books-7515,books,95.55,105
7516,home-7516,home,96.92,112
7517,toys-7517,toys,98.29,119
7518,food-7518,food,99.66,126
7519,electronics-7519,electronics,1.03,133
7520,clothing-7520,clothing,2.40,140
7521,books-7521,books,3.77,147
7522,home-7522,home,5.14,154
7523,toys-7523,toys,6.51,161
7524,food-7524,food,7.88,168
7525,electronics-7525,electronics,9.25,175
7526,clothing-7526,clothing,10.62,182
7527,books-7527,books,11.99,189
7528,home-7528,home,13.36,196
7529,toys-7529,toys,14.73,203
7530,food-7530,food,16.10,210
7531,electronics-7531,electronics,17.47,217
7532,clothing-7532,clothing,18.84,224
7533,books-7533,books,20.21,231
7534,home-7534,home,21.58,238
7535,toys-7535,toys,22.95,245
7536,food-7536,food,24.32,252
7537,electronics-7537,electronics,25.69,259
7538,clothing-7538,clothing,27.06,266
7539,books-7539,books,28.43,273
7540,home-7540,home,29.80,280
7541,toys-7541,toys,31.17,287
7542,food-7542,food,32.54,294
7543,electronics-7543,electronics,33.91,301
7544,clothing-7544,clothing,35.28,308
7545,books-7545,books,36.65,315
7546,home-7546,home,38.02,322
7547,toys-7547,toys,39.39,329
7548,food-7548,food,40.76,336
7549,electronics-7549,electronics,42.13,343
7550,clothing-7550,clothing,43.50,350
7551,books-7551,books,44.87,357
7552,home-7552,home,46.24,364
7553,toys-7553,toys,47.61,371
7554,food-7554,food,48.98,378
7555,electronics-7555,electronics,50.35,385
7556,clothing-7556,clothing,51.72,392
7557,books-7557,books,53.09,399
7558,home-7558,home,54.46,406
7559,toys-7559,toys,55.83,413
7560,food-7560,food,57.20,420
7561,electronics-7561,electronics,58.57,427
7562,clothing-7562,clothing,59.94,434
7563,books-7563,books,61.31,441
7564,home-7564,home,62.68,448
7565,toys-7565,toys,64.05,455
7566,food-7566,food,65.42,462
7567,electronics-7567,electronics,66.79,469
7568,clothing-7568,clothing,68.16,476
7569,books-7569,books,69.53,483
7570,home-7570,home,70.90,490
7571,toys-7571,toys,72.27,497
7572,food-7572,food,73.64,4
7573,electronics-7573,electronics,75.01,11
7574,clothing-7574,clothing,76.38,18
7575,books-7575,books,77.75,25
7576,home-7576,home,79.12,32
7577,toys-7577,toys,80.49,39
7578,food-7578,food,81.86,46
7579,electronics-7579,electronics,83.23,53
7580,clothing-7580,clothing,84.60,60
7581,books-7581,books,85.97,67
7582,home-7582,home,87.34,74
7583,toys-7583,toys,88.71,81
7584,food-7584,food,90.08,88
7585,electronics-7585,electronics,91.45,95
7586,clothing-7586,clothing,92.82,102
7587,books-7587,books,94.19,109
7588,home-7588,home,95.56,116
7589,toys-7589,toys,96.93,123
7590,food-7590,food,98.30,130
7591,electronics-7591,electronics,99.67,137
7592,clothing-7592,clothing,1.04,144
7593,books-7593,books,2.41,151
7594,home-7594,home,3.78,158
7595,toys-7595,toys,5.15,165
7596,food-7596,food,6.52,172
7597,electronics-7597,electronics,7.89,179
7598,clothing-7598,clothing,9.26,186
7599,books-7599,books,10.63,193
7600,home-7600,home,12.00,200
7601,toys-7601,toys,13.37,207
7602,food-7602,food,14.74,214
7603,electronics-7603,electronics,16.11,221
7604,clothing-7604,clothing,17.48,228
7605,books-7605,books,18.85,235
7606,home-7606,home,20.22,242
7607,toys-7607,toys,21.59,249
7608,food-7608,food,22.96,256
7609,electronics-7609,electronics,24.33,263
7610,clothing-7610,clothing,25.70,270
7611,books-7611,books,27.07,277
7612,home-7612,home,28.44,284
7613,toys-7613,toys,29.81,291
7614,food-7614,food,31.18,298
7615,electronics-7615,electronics,32.55,305
7616,clothing-7616,clothing,33.92,312
7617,books-7617,books,35.29,319
7618,home-7618,home,36.66,326
7619,toys-7619,toys,38.03,333
7620,food-7620,food,39.40,340
7621,electronics-7621,electronics,40.77,347
7622,clothing-7622,clothing,42.14,354
7623,books-7623,books,43.51,361
7624,home-7624,home,44.88,368
7625,toys-7625,toys,46.25,375
7626,food-7626,food,47.62,382
7627,electronics-7627,electronics,48.99,389
7628,clothing-7628,clothing,50.36,396
7629,books-7629,books,51.73,403
7630,home-7630,home,53.10,410
7631,toys-7631,toys,54.47,417
7632,food-7632,food,55.84,424
7633,electronics-7633,electronics,57.21,431
7634,clothing-7634,clothing,58.58,438
7635,books-7635,books,59.95,445
7636,home-7636,home,61.32,452
7637,toys-7637,toys,62.69,459
7638,food-7638,food,64.06,466
7639,electronics-7639,electronics,65.43,473
7640,clothing-7640,clothing,66.80,480
7641,books-7641,books,68.17,487
7642,home-7642,home,69.54,494
7643,toys-7643,toys,70.91,1
7644,food-7644,food,72.28,8
7645,electronics-7645,electronics,73.65,15
7646,clothing-7646,clothing,75.02,22
7647,books-7647,books,76.39,29
7648,home-7648,home,77.76,36
7649,toys-7649,toys,79.13,43
7650,food-7650,food,80.50,50
7651,electronics-7651,electronics,81.87,57
7652,clothing-7652,clothing,83.24,64
7653,books-7653,books,84.61,71
7654,home-7654,home,85.98,78
7655,toys-7655,toys,87.35,85
7656,food-7656,food,88.72,92
7657,electronics-7657,electronics,90.09,99
7658,clothing-7658,clothing,91.46,106
7659,books-7659,books,92.83,113
7660,home-7660,home,94.20,120
7661,toys-7661,toys,95.57,127
7662,food-7662,food,96.94,134
7663,electronics-7663,electronics,98.31,141
7664,clothing-7664,clothing,99.68,148
7665,books-7665,books,1.05,155
7666,home-7666,home,2.42,162
7667,toys-7667,toys,3.79,169
7668,food-7668,food,5.16,176
7669,electronics-7669,electronics,6.53,183
7670,clothing-7670,clothing,7.90,190
7671,books-7671,books,9.27,197
7672,home-7672,home,10.64,204
7673,toys-7673,toys,12.01,211
7674,food-7674,food,13.38,218
7675,electronics-7675,electronics,14.75,225
7676,clothing-7676,clothing,16.12,232
7677,books-7677,books,17.49,239
7678,home-7678,home,18.86,246
7679,toys-7679,toys,20.23,253
7680,food-7680,food,21.60,260
7681,electronics-7681,electronics,22.97,267
7682,clothing-7682,clothing,24.34,274
7683,books-7683,books,25.71,281
7684,home-7684,home,27.08,288
7685,toys-7685,toys,28.45,295
7686,food-7686,food,29.82,302
7687,electronics-7687,electronics,31.19,309
7688,clothing-7688,clothing,32.56,316
7689,books-7689,books,33.93,323
7690,home-7690,home,35.30,330
7691,toys-7691,toys,36.67,337
7692,food-7692,food,38.04,344
7693,electronics-7693,electronics,39.41,351
7694,clothing-7694,clothing,40.78,358
7695,books-7695,books,42.15,365
7696,home-7696,home,43.52,372
7697,toys-7697,toys,44.89,379
7698,food-7698,food,46.26,386
7699,electronics-7699,electronics,47.63,393
7700,clothing-7700,clothing,49.00,400
7701,books-7701,books,50.37,407
7702,home-7702,home,51.74,414
7703,toys-7703,toys,53.11,421
7704,food-7704,food,54.48,428
7705,electronics-7705,electronics,55.85,435
7706,clothing-7706,clothing,57.22,442
7707,books-7707,books,58.59,449
7708,home-7708,home,59.96,456
7709,toys-7709,toys,61.33,463
7710,food-7710,food,62.70,470
7711,electronics-7711,electronics,64.07,477
7712,clothing-7712,clothing,65.44,484
7713,books-7713,books,66.81,491
7714,home-7714,home,68.18,498
7715,toys-7715,toys,69.55,5
7716,food-7716,food,70.92,12
7717,electronics-7717,electronics,72.29,19
7718,clothing-7718,clothing,73.66,26
7719,books-7719,books,75.03,33
7720,home-7720,home,76.40,40
7721,toys-7721,toys,77.77,47
7722,food-7722,food,79.14,54
7723,electronics-7723,electronics,80.51,61
7724,clothing-7724,clothing,81.88,68
7725,books-7725,books,83.25,75
7726,home-7726,home,84.62,82
7727,toys-7727,toys,85.99,89
7728,food-7728,food,87.36,96
7729,electronics-7729,electronics,88.73,103
7730,clothing-7730,clothing,90.10,110
7731,books-7731,books,91.47,117
7732,home-7732,home,92.84,124
7733,toys-7733,toys,94.21,131
7734,food-7734,food,95.58,138
7735,electronics-7735,electronics,96.95,145
7736,clothing-7736,clothing,98.32,152
7737,books-7737,books,99.69,159
7738,home-7738,home,1.06,166
7739,toys-7739,toys,2.43,173
7740,food-7740,food,3.80,180
7741,electronics-7741,electronics,5.17,187
7742,clothing-7742,clothing,6.54,194
7743,books-7743,books,7.91,201
7744,home-7744,home,9.28,208
7745,toys-7745,toys,10.65,215
7746,food-7746,food,12.02,222
7747,electronics-7747,electronics,13.39,229
7748,clothing-7748,clothing,14.76,236
7749,books-7749,books,16.13,243
7750,home-7750,home,17.50,250
7751,toys-7751,toys,18.87,257
7752,food-7752,food,20.24,264
7753,electronics-7753,electronics,21.61,271
7754,clothing-7754,clothing,22.98,278
7755,books-7755,books,24.35,285
7756,home-7756,home,25.72,292
7757,toys-7757,toys,27.09,299
7758,food-7758,food,28.46,306
7759,electronics-7759,electronics,29.83,313
7760,clothing-7760,clothing,31.20,320
7761,books-7761,books,32.57,327
7762,home-7762,home,33.94,334
7763,toys-7763,toys,35.31,341
7764,food-7764,food,36.68,348
7765,electronics-7765,electronics,38.05,355
7766,clothing-7766,clothing,39.42,362
7767,books-7767,books,40.79,369
7768,home-7768,home,42.16,376
7769,toys-7769,toys,43.53,383
7770,food-7770,food,44.90,390
7771,electronics-7771,electronics,46.27,397
7772,clothing-7772,clothing,47.64,404
7773,books-7773,books,49.01,411
7774,home-7774,home,50.38,418
7775,toys-7775,toys,51.75,425
7776,food-7776,food,53.12,432
7777,electronics-7777,electronics,54.49,439
7778,clothing-7778,clothing,55.86,446
7779,books-7779,books,57.23,453
7780,home-7780,home,58.60,460
7781,toys-7781,toys,59.97,467
7782,food-7782,food,61.34,474
7783,electronics-7783,electronics,62.71,481
7784,clothing-7784,clothing,64.08,488
7785,books-7785,books,65.45,495
7786,home-7786,home,66.82,2
7787,toys-7787,toys,68.19,9
7788,food-7788,food,69.56,16
7789,electronics-7789,electronics,70.93,23
7790,clothing-7790,clothing,72.30,30
7791,books-7791,books,73.67,37
7792,home-7792,home,75.04,44
7793,toys-7793,toys,76.41,51
7794,food-7794,food,77.78,58
7795,electronics-7795,electronics,79.15,65
7796,clothing-7796,clothing,80.52,72
7797,books-7797,books,81.89,79
7798,home-7798,home,83.26,86
7799,toys-7799,toys,84.63,93
7800,food-7800,food,86.00,100
7801,electronics-7801,electronics,87.37,107
7802,clothing-7802,clothing,88.74,114
7803,books-7803,books,90.11,121
7804,home-7804,home,91.48,128
7805,toys-7805,toys,92.85,135
7806,food-7806,food,94.22,142
7807,electronics-7807,electronics,95.59,149
7808,clothing-7808,clothing,96.96,156
7809,books-7809,books,98.33,163
7810,home-7810,home,99.70,170
7811,toys-7811,toys,1.07,177
7812,food-7812,food,2.44,184
7813,electronics-7813,electronics,3.81,191
7814,clothing-7814,clothing,5.18,198
7815,books-7815,books,6.55,205
7816,home-7816,home,7.92,212
7817,toys-7817,toys,9.29,219
7818,food-7818,food,10.66,226
7819,electronics-7819,electronics,12.03,233
7820,clothing-7820,clothing,13.40,240
7821,books-7821,books,14.77,247
7822,home-7822,home,16.14,254
7823,toys-7823,toys,17.51,261
7824,food-7824,food,18.88,268
7825,electronics-7825,electronics,20.25,275
7826,clothing-7826,clothing,21.62,282
7827,books-7827,books,22.99,289
7828,home-7828,home,24.36,296
7829,toys-7829,toys,25.73,303
7830,food-7830,food,27.10,310
7831,electronics-7831,electronics,28.47,317
7832,clothing-7832,clothing,29.84,324
7833,books-7833,books,31.21,331
7834,home-7834,home,32.58,338
7835,toys-7835,toys,33.95,345
7836,food-7836,food,35.32,352
7837,electronics-7837,electronics,36.69,359
7838,clothing-7838,clothing,38.06,366
7839,books-7839,books,39.43,373
7840,home-7840,home,40.80,380
7841,toys-7841,toys,42.17,387
7842,food-7842,food,43.54,394
7843,electronics-7843,electronics,44.91,401
7844,clothing-7844,clothing,46.28,408
7845,books-7845,books,47.65,415
7846,home-7846,home,49.02,422
7847,toys-7847,toys,50.39,429
7848,food-7848,food,51.76,436
7849,electronics-7849,electronics,53.13,443
7850,clothing-7850,clothing,54.50,450
7851,books-7851,books,55.87,457
7852,home-7852,home,57.24,464
7853,toys-7853,toys,58.61,471
7854,food-7854,food,59.98,478
7855,electronics-7855,electronics,61.35,485
7856,clothing-7856,clothing,62.72,492
7857,books-7857,books,64.09,499
7858,home-7858,home,65.46,6
7859,toys-7859,toys,66.83,13
7860,food-7860,food,68.20,20
7861,electronics-7861,electronics,69.57,27
7862,clothing-7862,clothing,70.94,34
7863,books-7863,books,72.31,41
7864,home-7864,home,73.68,48
7865,toys-7865,toys,75.05,55
7866,food-7866,food,76.42,62
7867,electronics-7867,electronics,77.79,69
7868,clothing-7868,clothing,79.16,76
7869,books-7869,books,80.53,83
7870,home-7870,home,81.90,90
7871,toys-7871,toys,83.27,97
7872,food-7872,food,84.64,104
7873,electronics-7873,electronics,86.01,111
7874,clothing-7874,clothing,87.38,118
7875,books-7875,books,88.75,125
7876,home-7876,home,90.12,132
7877,toys-7877,toys,91.49,139
7878,food-7878,food,92.86,146
7879,electronics-7879,electronics,94.23,153
7880,clothing-7880,clothing,95.60,160
7881,books-7881,books,96.97,167
7882,home-7882,home,98.34,174
7883,toys-7883,toys,99.71,181
7884,food-7884,food,1.08,188
7885,electronics-7885,electronics,2.45,195
7886,clothing-7886,clothing,3.82,202
7887,books-7887,books,5.19,209
7888,home-7888,home,6.56,216
7889,toys-7889,toys,7.93,223
7890,food-7890,food,9.30,230
7891,electronics-7891,electronics,10.67,237
7892,clothing-7892,clothing,12.04,244
7893,books-7893,books,13.41,251
7894,home-7894,home,14.78,258
7895,toys-7895,toys,16.15,265
7896,food-7896,food,17.52,272
7897,electronics-7897,electronics,18.89,279
7898,clothing-7898,clothing,20.26,286
7899,books-7899,books,21.63,293
7900,home-7900,home,23.00,300
7901,toys-7901,toys,24.37,307
7902,food-7902,food,25.74,314
7903,electronics-7903,electronics,27.11,321
7904,clothing-7904,clothing,28.48,328
7905,books-7905,books,29.85,335
7906,home-7906,home,31.22,342
7907,toys-7907,toys,32.59,349
7908,food-7908,food,33.96,356
7909,electronics-7909,electronics,35.33,363
7910,clothing-7910,clothing,36.70,370
7911,books-7911,books,38.07,377
7912,home-7912,home,39.44,384
7913,toys-7913,toys,40.81,391
7914,food-7914,food,42.18,398
7915,electronics-7915,electronics,43.55,405
7916,clothing-7916,clothing,44.92,412
7917,books-7917,books,46.29,419
7918,home-7918,home,47.66,426
7919,toys-7919,toys,49.03,433
7920,food-7920,food,50.40,440
7921,electronics-7921,electronics,51.77,447
7922,clothing-7922,clothing,53.14,454
7923,books-7923,books,54.51,461
7924,home-7924,home,55.88,468
7925,toys-7925,toys,57.25,475
7926,food-7926,food,58.62,482
7927,electronics-7927,electronics,59.99,489
7928,clothing-7928,clothing,61.36,496
7929,books-7929,books,62.73,3
7930,home-7930,home,64.10,10
7931,toys-7931,toys,65.47,17
7932,food-7932,food,66.84,24
7933,electronics-7933,electronics,68.21,31
7934,clothing-7934,clothing,69.58,38
7935,books-7935,books,70.95,45
7936,home-7936,home,72.32,52
7937,toys-7937,toys,73.69,59
7938,food-7938,food,75.06,66
7939,electronics-7939,electronics,76.43,73
7940,clothing-7940,clothing,77.80,80
7941,books-7941,books,79.17,87
7942,home-7942,home,80.54,94
7943,toys-7943,toys,81.91,101
7944,food-7944,food,83.28,108
7945,electronics-7945,electronics,84.65,115
7946,clothing-7946,clothing,86.02,122
7947,books-7947,books,87.39,129
7948,home-7948,home,88.76,136
7949,toys-7949,toys,90.13,143
7950,food-7950,food,91.50,150
7951,electronics-7951,electronics,92.87,157
7952,clothing-7952,clothing,94.24,164
7953,books-7953,books,95.61,171
7954,home-7954,home,96.98,178
7955,toys-7955,toys,98.35,185
7956,food-7956,food,99.72,192
7957,electronics-7957,electronics,1.09,199
7958,clothing-7958,clothing,2.46,206
7959,books-7959,books,3.83,213
7960,home-7960,home,5.20,220
7961,toys-7961,toys,6.57,227
7962,food-7962,food,7.94,234
7963,electronics-7963,electronics,9.31,241
7964,clothing-7964,clothing,10.68,248
7965,books-7965,books,12.05,255
7966,home-7966,home,13.42,262
7967,toys-7967,toys,14.79,269
7968,food-7968,food,16.16,276
7969,electronics-7969,electronics,17.53,283
7970,clothing-7970,clothing,18.90,290
7971,books-7971,books,20.27,297
7972,home-7972,home,21.64,304
7973,toys-7973,toys,23.01,311
7974,food-7974,food,24.38,318
7975,electronics-7975,electronics,25.75,325
7976,clothing-7976,clothing,27.12,332
7977,books-7977,books,28.49,339
7978,home-7978,home,29.86,346
7979,toys-7979,toys,31.23,353
7980,food-7980,food,32.60,360
7981,electronics-7981,electronics,33.97,367
7982,clothing-7982,clothing,35.34,374
7983,books-7983,books,36.71,381
7984,home-7984,home,38.08,388
7985,toys-7985,toys,39.45,395
7986,food-7986,food,40.82,402
7987,electronics-7987,electronics,42.19,409
7988,clothing-7988,clothing,43.56,416
7989,books-7989,books,44.93,423
7990,home-7990,home,46.30,430
7991,toys-7991,toys,47.67,437
7992,food-7992,food,49.04,444
7993,electronics-7993,electronics,50.41,451
7994,clothing-7994,clothing,51.78,458
7995,books-7995,books,53.15,465
7996,home-7996,home,54.52,472
7997,toys-7997,toys,55.89,479
7998,food-7998,food,57.26,486
7999,electronics-7999,electronics,58.63,493
8000,clothing-8000,clothing,60.00,0
8001,books-8001,books,61.37,7
8002,home-8002,home,62.74,14
8003,toys-8003,toys,64.11,21
8004,food-8004,food,65.48,28
8005,electronics-8005,electronics,66.85,35
8006,clothing-8006,clothing,68.22,42
8007,books-8007,books,69.59,49
8008,home-8008,home,70.96,56
8009,toys-8009,toys,72.33,63
8010,food-8010,food,73.70,70
8011,electronics-8011,electronics,75.07,77
8012,clothing-8012,clothing,76.44,84
8013,books-8013,books,77.81,91
8014,home-8014,home,79.18,98
8015,toys-8015,toys,80.55,105
8016,food-8016,food,81.92,112
8017,electronics-8017,electronics,83.29,119
8018,clothing-8018,clothing,84.66,126
8019,books-8019,books,86.03,133
8020,home-8020,home,87.40,140
8021,toys-8021,toys,88.77,147
8022,food-8022,food,90.14,154
8023,electronics-8023,electronics,91.51,161
8024,clothing-8024,clothing,92.88,168
8025,books-8025,books,94.25,175
8026,home-8026,home,95.62,182
8027,toys-8027,toys,96.99,189
8028,food-8028,food,98.36,196
8029,electronics-8029,electronics,99.73,203
8030,clothing-8030,clothing,1.10,210
8031,books-8031,books,2.47,217
8032,home-8032,home,3.84,224
8033,toys-8033,toys,5.21,231
8034,food-8034,food,6.58,238
8035,electronics-8035,electronics,7.95,245
8036,clothing-8036,clothing,9.32,252
8037,books-8037,books,10.69,259
8038,home-8038,home,12.06,266
8039,toys-8039,toys,13.43,273
8040,food-8040,food,14.80,280
8041,electronics-8041,electronics,16.17,287
8042,clothing-8042,clothing,17.54,294
8043,books-8043,books,18.91,301
8044,home-8044,home,20.28,308
8045,toys-8045,toys,21.65,315
8046,food-8046,food,23.02,322
8047,electronics-8047,electronics,24.39,329
8048,clothing-8048,clothing,25.76,336
8049,books-8049,books,27.13,343
8050,home-8050,home,28.50,350
8051,toys-8051,toys,29.87,357
8052,food-8052,food,31.24,364
8053,electronics-8053,electronics,32.61,371
8054,clothing-8054,clothing,33.98,378
8055,books-8055,books,35.35,385
8056,home-8056,home,36.72,392
8057,toys-8057,toys,38.09,399
8058,food-8058,food,39.46,406
8059,electronics-8059,electronics,40.83,413
8060,clothing-8060,clothing,42.20,420
8061,books-8061,books,43.57,427
8062,home-8062,home,44.94,434
8063,toys-8063,toys,46.31,441
8064,food-8064,food,47.68,448
8065,electronics-8065,electronics,49.05,455
8066,clothing-8066,clothing,50.42,462
8067,books-8067,books,51.79,469
8068,home-8068,home,53.16,476
8069,toys-8069,toys,54.53,483
8070,food-8070,food,55.90,490
8071,electronics-8071,electronics,57.27,497
8072,clothing-8072,clothing,58.64,4
8073,books-8073,books,60.01,11
8074,home-8074,home,61.38,18
8075,toys-8075,toys,62.75,25
8076,food-8076,food,64.12,32
8077,electronics-8077,electronics,65.49,39
8078,clothing-8078,clothing,66.86,46
8079,books-8079,books,68.23,53
8080,home-8080,home,69.60,60
8081,toys-8081,toys,70.97,67
8082,food-8082,food,72.34,74
8083,electronics-8083,electronics,73.71,81
8084,clothing-8084,clothing,75.08,88
8085,books-8085,books,76.45,95
8086,home-8086,home,77.82,102
8087,toys-8087,toys,79.19,109
8088,food-8088,food,80.56,116
8089,electronics-8089,electronics,81.93,123
8090,clothing-8090,clothing,83.30,130
8091,books-8091,books,84.67,137
8092,home-8092,home,86.04,144
8093,toys-8093,toys,87.41,151
8094,food-8094,food,88.78,158
8095,electronics-8095,electronics,90.15,165
8096,clothing-8096,clothing,91.52,172
8097,books-8097,books,92.89,179
8098,home-8098,home,94.26,186
8099,toys-8099,toys,95.63,193
8100,food-8100,food,97.00,200
8101,electronics-8101,electronics,98.37,207
8102,clothing-8102,clothing,99.74,214
8103,books-8103,books,1.11,221
8104,home-8104,home,2.48,228
8105,toys-8105,toys,3.85,235
8106,food-8106,food,5.22,242
8107,electronics-8107,electronics,6.59,249
8108,clothing-8108,clothing,7.96,256
8109,books-8109,books,9.33,263
8110,home-8110,home,10.70,270
8111,toys-8111,toys,12.07,277
8112,food-8112,food,13.44,284
8113,electronics-8113,electronics,14.81,291
8114,clothing-8114,clothing,16.18,298
8115,books-8115,books,17.55,305
8116,home-8116,home,18.92,312
8117,toys-8117,toys,20.29,319
8118,food-8118,food,21.66,326
8119,electronics-8119,electronics,23.03,333
8120,clothing-8120,clothing,24.40,340
8121,books-8121,books,25.77,347
8122,home-8122,home,27.14,354
8123,toys-8123,toys,28.51,361
8124,food-8124,food,29.88,368
8125,electronics-8125,electronics,31.25,375
8126,clothing-8126,clothing,32.62,382
8127,books-8127,books,33.99,389
8128,home-8128,home,35.36,396
8129,toys-8129,toys,36.73,403
8130,food-8130,food,38.10,410
8131,electronics-8131,electronics,39.47,417
8132,clothing-8132,clothing,40.84,424
8133,books-8133,books,42.21,431
8134,home-8134,home,43.58,438
8135,toys-8135,toys,44.95,445
8136,food-8136,food,46.32,452
8137,electronics-8137,electronics,47.69,459
8138,clothing-8138,clothing,49.06,466
8139,books-8139,books,50.43,473
8140,home-8140,home,51.80,480
8141,toys-8141,toys,53.17,487
8142,food-8142,food,54.54,494
8143,electronics-8143,electronics,55.91,1
8144,clothing-8144,clothing,57.28,8
8145,books-8145,books,58.65,15
8146,home-8146,home,60.02,22
8147,toys-8147,toys,61.39,29
8148,food-8148,food,62.76,36
8149,electronics-8149,electronics,64.13,43
8150,clothing-8150,clothing,65.50,50
8151,books-8151,books,66.87,57
8152,home-8152,home,68.24,64
8153,toys-8153,toys,69.61,71
8154,food-8154,food,70.98,78
8155,electronics-8155,electronics,72.35,85
8156,clothing-8156,clothing,73.72,92
8157,books-8157,books,75.09,99
8158,home-8158,home,76.46,106
8159,toys-8159,toys,77.83,113
8160,food-8160,food,79.20,120
8161,electronics-8161,electronics,80.57,127
8162,clothing-8162,clothing,81.94,134
8163,books-8163,books,83.31,141
8164,home-8164,home,84.68,148
8165,toys-8165,toys,86.05,155
8166,food-8166,food,87.42,162
8167,electronics-8167,electronics,88.79,169
8168,clothing-8168,clothing,90.16,176
8169,books-8169,books,91.53,183
8170,home-8170,home,92.90,190
8171,toys-8171,toys,94.27,197
8172,food-8172,food,95.64,204
8173,electronics-8173,electronics,97.01,211
8174,clothing-8174,clothing,98.38,218
8175,books-8175,books,99.75,225
8176,home-8176,home,1.12,232
8177,toys-8177,toys,2.49,239
8178,food-8178,food,3.86,246
8179,electronics-8179,electronics,5.23,253
8180,clothing-8180,clothing,6.60,260
8181,books-8181,books,7.97,267
8182,home-8182,home,9.34,274
8183,toys-8183,toys,10.71,281
8184,food-8184,food,12.08,288
8185,electronics-8185,electronics,13.45,295
8186,clothing-8186,clothing,14.82,302
8187,books-8187,books,16.19,309
8188,home-8188,home,17.56,316
8189,toys-8189,toys,18.93,323
8190,food-8190,food,20.30,330
8191,electronics-8191,electronics,21.67,337
8192,clothing-8192,clothing,23.04,344
8193,books-8193,books,24.41,351
8194,home-8194,home,25.78,358
8195,toys-8195,toys,27.15,365
8196,food-8196,food,28.52,372
8197,electronics-8197,electronics,29.89,379
8198,clothing-8198,clothing,31.26,386
8199,books-8199,books,32.63,393
8200,home-8200,home,34.00,400
8201,toys-8201,toys,35.37,407
8202,food-8202,food,36.74,414
8203,electronics-8203,electronics,38.11,421
8204,clothing-8204,clothing,39.48,428
8205,books-8205,books,40.85,435
8206,home-8206,home,42.22,442
8207,toys-8207,toys,43.59,449
8208,food-8208,food,44.96,456
8209,electronics-8209,electronics,46.33,463
8210,clothing-8210,clothing,47.70,470
8211,books-8211,books,49.07,477
8212,home-8212,home,50.44,484
8213,toys-8213,toys,51.81,491
8214,food-8214,food,53.18,498
8215,electronics-8215,electronics,54.55,5
8216,clothing-8216,clothing,55.92,12
8217,books-8217,books,57.29,19
8218,home-8218,home,58.66,26
8219,toys-8219,toys,60.03,33
8220,food-8220,food,61.40,40
8221,electronics-8221,electronics,62.77,47
8222,clothing-8222,clothing,64.14,54
8223,books-8223,books,65.51,61
8224,home-8224,home,66.88,68
8225,toys-8225,toys,68.25,75
8226,food-8226,food,69.62,82
8227,electronics-8227,electronics,70.99,89
8228,clothing-8228,clothing,72.36,96
8229,books-8229,books,73.73,103
8230,home-8230,home,75.10,110
8231,toys-8231,toys,76.47,117
8232,food-8232,food,77.84,124
8233,electronics-8233,electronics,79.21,131
8234,clothing-8234,clothing,80.58,138
8235,books-8235,books,81.95,145
8236,home-8236,home,83.32,152
8237,toys-8237,toys,84.69,159
8238,food-8238,food,86.06,166
8239,electronics-8239,electronics,87.43,173
8240,clothing-8240,clothing,88.80,180
8241,books-8241,books,90.17,187
8242,home-8242,home,91.54,194
8243,toys-8243,toys,92.91,201
8244,food-8244,food,94.28,208
8245,electronics-8245,electronics,95.65,215
8246,clothing-8246,clothing,97.02,222
8247,books-8247,books,98.39,229
8248,home-8248,home,99.76,236
8249,toys-8249,toys,1.13,243
8250,food-8250,food,2.50,250
8251,electronics-8251,electronics,3.87,257
8252,clothing-8252,clothing,5.24,264
8253,books-8253,books,6.61,271
8254,home-8254,home,7.98,278
8255,toys-8255,toys,9.35,285
8256,food-8256,food,10.72,292
8257,electronics-8257,electronics,12.09,299
8258,clothing-8258,clothing,13.46,306
8259,books-8259,books,14.83,313
8260,home-8260,home,16.20,320
8261,toys-8261,toys,17.57,327
8262,food-8262,food,18.94,334
